Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Year,Month,Month_Name,Quarter,Week,Total_Interactions,Virality_Score,Save_Rate,View_to_Engagement,Performance_Tier,Content_Score,Time_Bucket
POST_01066,2025-06-21 10:44:00,LinkedIn,Poll,Food,836,97,301,15763,15,420938,0.29,10,Saturday,26,439,Positive,Macro,True,True,2025,6,June,2,25,1249,0.4592,0.0952,7.9236,Low,0.2823,Morning
POST_02574,2025-06-21 20:56:00,Facebook,Post,Education,6587,357,461,27121,538,414936,1.78,20,Saturday,28,1783,Positive,Macro,True,False,2025,6,June,2,25,7943,2.0928,1.9837,29.2873,Average,1.935,Evening
POST_01954,2025-06-22 07:11:00,LinkedIn,Article,Fashion,887,19,63,22330,208,263532,0.37,7,Sunday,6,915,Neutral,Macro,True,False,2025,6,June,2,25,1177,0.4227,0.9315,5.2709,Low,0.5543,Morning
POST_00930,2025-06-22 12:20:00,Twitter,Thread,Technology,1860,261,1732,15002,95,376290,1.02,12,Sunday,28,431,Positive,Macro,True,False,2025,6,June,2,25,3948,2.0139,0.6332,26.3165,Average,1.2021,Morning
POST_02220,2025-06-22 13:30:00,Instagram,Story,Entertainment,1522,336,265,31302,786,56196,3.78,13,Sunday,9,1173,Neutral,Mid-tier,True,False,2025,6,June,2,25,2909,5.3188,2.511,9.2933,Good,3.8609,Afternoon
POST_03442,2025-06-22 13:49:00,Facebook,Post,Fitness,1151,377,174,55061,63,77925,2.18,13,Sunday,14,1974,Positive,Mid-tier,True,True,2025,6,June,2,25,1765,3.1145,0.1144,3.2055,Average,1.8407,Afternoon
POST_02399,2025-06-22 19:44:00,Facebook,Story,Education,6255,14,8,26954,58,425564,1.47,19,Sunday,28,1658,Neutral,Macro,True,True,2025,6,June,2,25,6335,1.482,0.2152,23.503,Average,1.0972,Evening
POST_00702,2025-06-23 01:42:00,Instagram,Carousel,Food,6144,36,99,21022,902,307825,2.04,1,Monday,18,1179,Positive,Macro,True,False,2025,6,June,2,26,7181,2.1158,4.2907,34.1595,Average,2.738,Late Night
POST_00693,2025-06-23 02:41:00,Facebook,Live,Business,2621,144,255,72773,617,195678,1.54,2,Monday,10,172,Positive,Macro,True,False,2025,6,June,2,26,3637,1.8776,0.8478,4.9977,Average,1.4336,Late Night
POST_03072,2025-06-23 03:30:00,Facebook,Story,Food,1976,107,385,75512,178,414871,0.59,3,Monday,5,735,Positive,Macro,True,True,2025,6,June,2,26,2646,0.8063,0.2357,3.5041,Low,0.5486,Late Night
POST_04635,2025-06-23 04:46:00,Instagram,Story,Health,5709,383,262,43183,408,341420,1.86,4,Monday,14,1718,Positive,Macro,True,True,2025,6,June,2,26,6762,2.1267,0.9448,15.6589,Average,1.6654,Late Night
POST_02818,2025-06-23 08:29:00,Instagram,Carousel,Travel,7216,259,226,17605,544,60794,12.67,8,Monday,19,1756,Positive,Mid-tier,True,False,2025,6,June,2,26,8245,13.8367,3.09,46.8333,Viral,10.146,Morning
POST_01131,2025-06-23 08:52:00,LinkedIn,Article,Fitness,910,143,347,23195,243,81902,1.71,8,Monday,25,1455,Positive,Mid-tier,True,False,2025,6,June,2,26,1643,2.7313,1.0476,7.0834,Average,1.8177,Morning
POST_04692,2025-06-23 18:49:00,Twitter,Tweet,Sports,4515,231,607,51073,463,392345,1.36,18,Monday,11,90,Neutral,Macro,True,True,2025,6,June,2,26,5816,1.7327,0.9065,11.3876,Average,1.3358,Evening
POST_03955,2025-06-23 19:56:00,Instagram,Story,Business,5247,328,232,13909,638,180241,3.22,19,Monday,10,1015,Positive,Macro,False,False,2025,6,June,2,26,6445,3.6612,4.587,46.3369,Good,3.7625,Evening
POST_01394,2025-06-24 00:23:00,Facebook,Live,Health,3912,23,903,54294,418,203076,2.38,0,Tuesday,4,305,Positive,Macro,True,False,2025,6,June,2,26,5256,3.283,0.7699,9.6806,Average,2.1679,Late Night
POST_03771,2025-06-24 10:24:00,Facebook,Live,Fitness,7385,142,525,11785,99,16525,48.73,10,Tuesday,14,52,Neutral,Micro,True,True,2025,6,June,2,26,8151,55.9361,0.8401,69.1642,Viral,36.5249,Morning
POST_04342,2025-06-24 23:18:00,Instagram,Reel,Health,1722,400,91,11691,227,239553,0.92,23,Tuesday,25,67,Positive,Macro,False,False,2025,6,June,2,26,2440,1.1668,1.9417,20.8708,Low,1.3005,Night
POST_02985,2025-06-26 03:39:00,Facebook,Live,Sports,2458,95,524,16572,766,297144,1.04,3,Thursday,11,418,Negative,Macro,True,False,2025,6,June,2,26,3843,1.4202,4.6223,23.1897,Average,2.2287,Late Night
POST_01074,2025-06-26 04:24:00,Instagram,Story,Fashion,6668,40,113,44618,192,117044,5.83,4,Thursday,28,1927,Positive,Macro,True,False,2025,6,June,2,26,7013,6.0549,0.4303,15.7179,Good,4.2776,Late Night
POST_01464,2025-06-26 07:26:00,LinkedIn,Post,Gaming,959,49,33,4400,174,124563,0.84,7,Thursday,18,178,Positive,Macro,True,False,2025,6,June,2,26,1215,0.928,3.9545,27.6136,Low,1.8008,Morning
POST_02122,2025-06-26 13:14:00,Facebook,Video,Food,5059,311,731,17772,744,178350,3.42,13,Thursday,28,293,Neutral,Macro,False,False,2025,6,June,2,26,6845,4.4149,4.1864,38.5156,Good,3.9484,Afternoon
POST_03655,2025-06-26 13:50:00,Instagram,Story,Fitness,6759,163,229,39884,381,349942,2.04,13,Thursday,15,256,Positive,Macro,True,False,2025,6,June,2,26,7532,2.2209,0.9553,18.8848,Average,1.7689,Afternoon
POST_04386,2025-06-26 15:04:00,Facebook,Story,Health,3999,307,803,59412,636,465904,1.1,15,Thursday,19,1133,Positive,Macro,True,False,2025,6,June,2,26,5745,1.5072,1.0705,9.6698,Average,1.2133,Afternoon
POST_00069,2025-06-27 00:38:00,Instagram,Reel,Fashion,9693,244,144,4432,372,475051,2.12,0,Friday,20,93,Neutral,Macro,True,True,2025,6,June,2,26,10453,2.2341,8.3935,235.8529,Average,4.0363,Late Night
POST_03051,2025-06-27 01:18:00,Instagram,Photo,Food,8001,103,36,48798,119,357275,2.28,1,Friday,11,1663,Positive,Macro,True,False,2025,6,June,2,26,8259,2.3273,0.2439,16.9249,Average,1.6834,Late Night
POST_02379,2025-06-27 04:28:00,Twitter,Retweet,Travel,4811,247,527,21121,224,299555,1.86,4,Friday,7,1879,Negative,Macro,True,False,2025,6,June,2,26,5809,2.2987,1.0606,27.5034,Average,1.7518,Late Night
POST_00124,2025-06-27 05:03:00,Instagram,Carousel,Business,3577,452,277,45371,850,429890,1.0,5,Friday,20,106,Positive,Macro,True,False,2025,6,June,2,26,5156,1.2357,1.8734,11.3641,Low,1.3327,Late Night
POST_00604,2025-06-27 06:24:00,Instagram,Photo,Health,6668,120,235,20468,511,239528,2.93,6,Friday,19,994,Positive,Macro,True,False,2025,6,June,2,26,7534,3.1783,2.4966,36.8087,Average,2.8745,Late Night
POST_00956,2025-06-27 07:40:00,Twitter,Retweet,Food,1289,38,1604,93890,346,274752,1.07,7,Friday,9,1303,Positive,Macro,True,True,2025,6,June,2,26,3277,2.2482,0.3685,3.4903,Average,1.213,Morning
POST_00567,2025-06-27 09:29:00,Twitter,Retweet,Gaming,2120,295,1460,87067,220,218191,1.78,9,Friday,10,786,Neutral,Macro,False,True,2025,6,June,2,26,4095,3.2494,0.2527,4.7033,Average,1.7626,Morning
POST_03035,2025-06-27 12:30:00,Twitter,Tweet,Health,2771,250,1392,96956,25,20910,21.1,12,Friday,12,1076,Negative,Micro,True,False,2025,6,June,2,26,4438,35.6128,0.0258,4.5773,Viral,19.1316,Morning
POST_02862,2025-06-27 13:00:00,Twitter,Poll,Lifestyle,1849,294,1503,95063,466,212420,1.72,13,Friday,20,1800,Positive,Macro,True,False,2025,6,June,2,26,4112,3.2699,0.4902,4.3256,Average,1.816,Afternoon
POST_00234,2025-06-27 17:38:00,Facebook,Story,Sports,4765,126,662,4265,671,352608,1.57,17,Friday,17,1481,Positive,Macro,True,True,2025,6,June,2,26,6224,1.9861,15.7327,145.932,Average,5.9436,Afternoon
POST_01372,2025-06-27 18:00:00,Instagram,Carousel,Entertainment,6116,378,130,45952,692,2093,316.48,18,Friday,18,313,Negative,Nano,False,False,2025,6,June,2,26,7316,346.8004,1.5059,15.921,Viral,231.0839,Evening
POST_01888,2025-06-27 23:03:00,Instagram,Story,Entertainment,51,275,144,40111,873,283131,0.17,23,Friday,17,1018,Positive,Macro,False,False,2025,6,June,2,26,1343,0.3648,2.1765,3.3482,Low,0.8304,Night
POST_03763,2025-06-28 05:01:00,Facebook,Story,Education,2205,360,82,44581,89,494156,0.54,5,Saturday,24,877,Positive,Macro,True,False,2025,6,June,2,26,2736,0.6417,0.1996,6.1371,Low,0.4684,Late Night
POST_02319,2025-06-28 08:26:00,Twitter,Retweet,Health,3054,283,534,34443,396,308151,1.26,8,Saturday,17,636,Neutral,Macro,True,False,2025,6,June,2,26,4267,1.6946,1.1497,12.3886,Average,1.3573,Morning
POST_02115,2025-06-28 16:48:00,LinkedIn,Poll,Health,1897,119,54,4359,236,242534,0.85,16,Saturday,1,1437,Positive,Macro,True,False,2025,6,June,2,26,2306,0.9471,5.4141,52.902,Low,2.2484,Afternoon
POST_02866,2025-06-28 20:22:00,Facebook,Live,Business,5167,291,677,23213,429,210315,2.92,20,Saturday,22,597,Negative,Macro,True,False,2025,6,June,2,26,6564,3.6992,1.8481,28.2773,Average,2.8322,Evening
POST_02859,2025-06-29 07:24:00,Instagram,Photo,Lifestyle,6301,496,95,39495,67,19064,36.15,7,Sunday,14,1456,Negative,Micro,False,False,2025,6,June,2,26,6959,39.7482,0.1696,17.62,Viral,26.4353,Morning
POST_03074,2025-06-29 09:28:00,Twitter,Tweet,Business,192,174,798,86061,327,187731,0.62,9,Sunday,8,963,Neutral,Macro,True,False,2025,6,June,2,26,1491,1.5629,0.38,1.7325,Low,0.8309,Morning
POST_02713,2025-06-29 10:49:00,Twitter,Retweet,Fitness,2965,41,683,5698,76,419269,0.88,10,Sunday,26,1597,Positive,Macro,True,False,2025,6,June,2,26,3765,1.2154,1.3338,66.0758,Low,1.1168,Morning
POST_03959,2025-06-29 12:44:00,Instagram,Reel,Lifestyle,3029,282,140,45384,386,231111,1.49,12,Sunday,2,215,Positive,Macro,True,False,2025,6,June,2,26,3837,1.7364,0.8505,8.4545,Average,1.3721,Morning
POST_04587,2025-06-29 16:04:00,Twitter,Poll,Food,980,227,934,66744,249,280868,0.76,16,Sunday,10,141,Neutral,Macro,True,False,2025,6,June,2,26,2390,1.5082,0.3731,3.5808,Low,0.8684,Afternoon
POST_04689,2025-06-29 17:52:00,Facebook,Post,Fashion,2414,283,37,77123,350,110155,2.48,17,Sunday,8,865,Negative,Macro,True,False,2025,6,June,2,26,3084,2.806,0.4538,3.9988,Average,1.9699,Afternoon
POST_04469,2025-06-29 22:07:00,YouTube,Short,Fitness,2496,753,289,221115,1419,346127,1.02,22,Sunday,10,299,Neutral,Macro,True,False,2025,6,June,2,26,4957,1.4067,0.6417,2.2418,Average,1.0225,Night
POST_00264,2025-06-30 00:58:00,Facebook,Post,Business,1468,363,122,50617,216,204546,0.95,0,Monday,26,617,Neutral,Macro,True,False,2025,6,June,2,27,2169,1.2515,0.4267,4.2851,Low,0.8835,Late Night
POST_04600,2025-06-30 07:18:00,Twitter,Poll,Sports,1611,257,1239,82689,493,397030,0.78,7,Monday,19,1608,Positive,Macro,True,False,2025,6,June,2,27,3600,1.4714,0.5962,4.3537,Low,0.9323,Morning
POST_01914,2025-06-30 09:56:00,Twitter,Retweet,Gaming,2219,214,1020,88273,355,194430,1.78,9,Monday,29,231,Neutral,Macro,True,False,2025,6,June,2,27,3808,2.9352,0.4022,4.3139,Average,1.7132,Morning
POST_02298,2025-06-30 09:58:00,Instagram,Story,Entertainment,9680,223,210,15216,96,118588,8.53,9,Monday,6,1321,Positive,Macro,True,False,2025,6,June,2,27,10209,9.07,0.6309,67.0938,Viral,6.3223,Morning
POST_03389,2025-06-30 11:44:00,Instagram,Carousel,Lifestyle,765,114,32,14450,834,68263,1.33,11,Monday,22,1931,Positive,Mid-tier,True,True,2025,6,June,2,27,1745,1.5953,5.7716,12.0761,Average,2.7421,Morning
POST_00449,2025-06-30 12:20:00,Twitter,Retweet,Sports,374,73,1526,20056,111,9804,20.12,12,Monday,6,1752,Neutral,Nano,True,False,2025,6,June,2,27,2084,51.9939,0.5535,10.3909,Viral,23.8122,Morning
POST_01993,2025-07-01 00:41:00,Facebook,Video,Fashion,5802,169,304,23355,431,43456,14.44,0,Tuesday,28,203,Neutral,Micro,True,True,2025,7,July,3,27,6706,16.2275,1.8454,28.7133,Viral,11.1979,Late Night
POST_01340,2025-07-01 12:13:00,Instagram,Story,Fitness,298,13,35,37591,594,10515,3.29,12,Tuesday,28,636,Neutral,Micro,True,False,2025,7,July,3,27,940,4.0795,1.5802,2.5006,Good,3.0139,Morning
POST_01725,2025-07-01 20:50:00,LinkedIn,Poll,Health,892,40,236,25907,93,269851,0.43,20,Tuesday,28,1458,Positive,Macro,True,True,2025,7,July,3,27,1261,0.6226,0.359,4.8674,Low,0.4665,Evening
POST_04099,2025-07-01 23:25:00,Twitter,Thread,Food,2469,48,669,95957,429,147225,2.16,23,Tuesday,3,1856,Positive,Macro,True,True,2025,7,July,3,27,3615,3.1054,0.4471,3.7673,Average,1.9298,Night
POST_02679,2025-07-02 00:13:00,Instagram,Story,Fitness,8999,200,33,22982,630,267597,3.45,0,Wednesday,27,1896,Positive,Macro,True,False,2025,7,July,3,27,9862,3.5494,2.7413,42.9118,Good,3.2672,Late Night
POST_04419,2025-07-02 06:04:00,Twitter,Tweet,Business,1022,279,1572,97430,262,246051,1.17,6,Wednesday,9,1234,Negative,Macro,True,False,2025,7,July,3,27,3135,2.5588,0.2689,3.2177,Average,1.3163,Late Night
POST_03328,2025-07-02 06:18:00,Facebook,Story,Fashion,6946,281,855,48169,294,47962,16.85,6,Wednesday,24,563,Positive,Micro,False,False,2025,7,July,3,27,8376,21.0016,0.6104,17.3888,Viral,13.2236,Late Night
POST_02921,2025-07-02 11:21:00,Twitter,Tweet,Travel,3275,17,760,45537,90,183970,2.2,11,Wednesday,8,1266,Neutral,Macro,True,False,2025,7,July,3,27,4142,3.038,0.1976,9.0959,Average,1.8507,Morning
POST_01652,2025-07-02 11:56:00,Twitter,Retweet,Business,401,178,265,2316,339,296176,0.28,11,Wednesday,19,743,Positive,Macro,True,False,2025,7,July,3,27,1183,0.524,14.6373,51.0794,Low,4.6604,Morning
POST_02138,2025-07-02 13:36:00,LinkedIn,Document,Entertainment,1486,148,454,13719,244,450112,0.46,13,Wednesday,7,203,Positive,Macro,True,False,2025,7,July,3,27,2332,0.6985,1.7786,16.9983,Low,0.9271,Afternoon
POST_00331,2025-07-02 22:11:00,Twitter,Retweet,Food,2248,255,617,9888,95,429907,0.73,22,Wednesday,12,247,Positive,Macro,True,True,2025,7,July,3,27,3215,1.0721,0.9608,32.5142,Low,0.9019,Night
POST_01078,2025-07-02 23:53:00,LinkedIn,Post,Fashion,1712,94,155,27962,11,22969,8.54,23,Wednesday,5,1969,Neutral,Micro,True,True,2025,7,July,3,27,1972,10.296,0.0393,7.0524,Viral,6.5166,Night
POST_00020,2025-07-03 03:59:00,Twitter,Tweet,Fitness,1407,180,242,53076,394,246115,0.74,3,Thursday,14,1288,Negative,Macro,True,True,2025,7,July,3,27,2223,1.0129,0.7423,4.1883,Low,0.8226,Late Night
POST_02944,2025-07-03 04:47:00,LinkedIn,Post,Gaming,498,31,82,6122,54,386226,0.16,4,Thursday,17,997,Neutral,Macro,True,False,2025,7,July,3,27,665,0.2087,0.8821,10.8625,Low,0.3912,Late Night
POST_01268,2025-07-03 05:23:00,Facebook,Video,Food,1673,191,182,22618,27,91172,2.24,5,Thursday,14,258,Negative,Mid-tier,True,False,2025,7,July,3,27,2073,2.8528,0.1194,9.1653,Average,1.7877,Late Night
POST_00059,2025-07-03 08:49:00,Instagram,Photo,Education,1243,43,70,16095,569,83417,1.63,8,Thursday,26,562,Positive,Mid-tier,True,False,2025,7,July,3,27,1925,1.8449,3.5353,11.9602,Average,2.2661,Morning
POST_04052,2025-07-03 13:30:00,LinkedIn,Article,Health,696,84,229,26072,257,208423,0.48,13,Thursday,23,1763,Negative,Macro,True,False,2025,7,July,3,27,1266,0.7442,0.9857,4.8558,Low,0.711,Afternoon
POST_01228,2025-07-03 19:40:00,Twitter,Tweet,Fashion,2164,53,179,49465,186,374538,0.64,19,Thursday,12,1583,Neutral,Macro,True,True,2025,7,July,3,27,2582,0.7495,0.376,5.2199,Low,0.5936,Evening
POST_03232,2025-07-04 00:46:00,Facebook,Story,Education,6639,296,175,5951,270,472910,1.5,0,Friday,11,560,Neutral,Macro,True,False,2025,7,July,3,27,7380,1.6401,4.5371,124.0128,Average,2.4532,Late Night
POST_00522,2025-07-04 04:24:00,Twitter,Thread,Technology,633,84,1584,64043,52,52818,4.36,4,Friday,17,429,Positive,Mid-tier,True,False,2025,7,July,3,27,2353,10.5133,0.0812,3.6741,Good,4.9224,Late Night
POST_04188,2025-07-04 04:35:00,Facebook,Video,Food,3546,284,457,15832,411,74405,5.76,4,Friday,0,256,Positive,Mid-tier,True,False,2025,7,July,3,27,4698,7.3717,2.596,29.6741,Good,5.2943,Late Night
POST_02998,2025-07-04 05:10:00,Twitter,Thread,Health,4027,37,467,79651,150,222227,2.04,5,Friday,24,1873,Neutral,Macro,True,False,2025,7,July,3,27,4681,2.4758,0.1883,5.8769,Average,1.6152,Late Night
POST_04383,2025-07-04 05:25:00,Facebook,Live,Health,2557,224,227,29740,325,488102,0.62,5,Friday,28,138,Neutral,Macro,True,False,2025,7,July,3,27,3333,0.7552,1.0928,11.2071,Low,0.8024,Late Night
POST_01300,2025-07-04 09:10:00,LinkedIn,Article,Fashion,1966,125,12,26638,87,349697,0.6,9,Friday,13,695,Positive,Macro,True,False,2025,7,July,3,27,2190,0.644,0.3266,8.2213,Low,0.5312,Morning
POST_01036,2025-07-04 12:33:00,LinkedIn,Document,Technology,992,103,30,11282,23,480793,0.23,12,Friday,5,259,Negative,Macro,True,False,2025,7,July,3,27,1148,0.2679,0.2039,10.1755,Low,0.2335,Morning
POST_02578,2025-07-04 12:47:00,Facebook,Video,Technology,2812,95,9,45269,173,211050,1.38,12,Friday,1,274,Neutral,Macro,True,False,2025,7,July,3,27,3089,1.4352,0.3822,6.8237,Average,1.0972,Morning
POST_01069,2025-07-04 15:15:00,Twitter,Thread,Fitness,4375,64,1569,72442,351,296947,2.02,15,Friday,13,1418,Positive,Macro,False,False,2025,7,July,3,27,6359,3.1016,0.4845,8.7781,Average,1.8838,Afternoon
POST_02010,2025-07-04 17:05:00,Facebook,Story,Technology,1590,155,249,37143,227,402749,0.5,17,Friday,2,733,Positive,Macro,True,False,2025,7,July,3,27,2221,0.6572,0.6112,5.9796,Low,0.5805,Afternoon
POST_03828,2025-07-05 00:57:00,Facebook,Video,Health,1836,24,694,47208,698,209666,1.22,0,Saturday,22,498,Neutral,Macro,True,False,2025,7,July,3,27,3252,1.8916,1.4786,6.8887,Average,1.4991,Late Night
POST_02042,2025-07-05 06:16:00,Facebook,Live,Lifestyle,1469,205,233,4646,79,266637,0.72,6,Saturday,1,71,Negative,Macro,False,False,2025,7,July,3,27,1986,0.9669,1.7004,42.7464,Low,1.0882,Late Night
POST_00046,2025-07-05 08:47:00,LinkedIn,Post,Gaming,1051,16,13,24864,196,409467,0.26,8,Saturday,5,922,Neutral,Macro,True,False,2025,7,July,3,27,1276,0.274,0.7883,5.1319,Low,0.4227,Morning
POST_00951,2025-07-05 08:59:00,Facebook,Story,Fitness,3881,343,263,63598,92,188172,2.38,8,Saturday,28,137,Negative,Macro,False,False,2025,7,July,3,27,4579,2.8463,0.1447,7.1999,Average,1.8493,Morning
POST_04320,2025-07-05 14:20:00,Facebook,Story,Fashion,2757,346,429,72627,739,225251,1.57,14,Saturday,5,985,Positive,Macro,False,False,2025,7,July,3,27,4271,2.1025,1.0175,5.8807,Average,1.564,Afternoon
POST_04406,2025-07-05 16:13:00,LinkedIn,Document,Travel,31,75,293,28383,33,337870,0.12,16,Saturday,12,569,Positive,Macro,True,True,2025,7,July,3,27,432,0.3137,0.1163,1.522,Low,0.177,Afternoon
POST_04688,2025-07-05 17:31:00,Instagram,Carousel,Food,5969,109,26,46632,256,499011,1.22,17,Saturday,15,1352,Negative,Macro,True,True,2025,7,July,3,27,6360,1.2555,0.549,13.6387,Average,1.0294,Afternoon
POST_00197,2025-07-05 21:46:00,LinkedIn,Post,Technology,1959,93,21,12052,104,116651,1.78,21,Saturday,9,264,Neutral,Macro,True,False,2025,7,July,3,27,2177,1.8928,0.8629,18.0634,Average,1.5387,Night
POST_00274,2025-07-06 01:22:00,YouTube,Community Post,Gaming,14782,900,364,128922,2355,394336,4.07,1,Sunday,24,663,Positive,Macro,True,False,2025,7,July,3,27,18401,4.482,1.8267,14.273,Good,3.5206,Late Night
POST_04484,2025-07-06 03:18:00,Facebook,Video,Health,5338,211,17,53912,169,343294,1.62,3,Sunday,29,183,Positive,Macro,False,False,2025,7,July,3,27,5735,1.6927,0.3135,10.6377,Average,1.2499,Late Night
POST_01034,2025-07-06 04:41:00,Instagram,Reel,Technology,4847,240,38,17667,814,6986,73.36,4,Sunday,10,35,Positive,Nano,True,False,2025,7,July,3,27,5939,77.8732,4.6075,33.6163,Viral,54.0882,Late Night
POST_00094,2025-07-06 04:46:00,Facebook,Post,Education,3229,197,855,26030,402,314632,1.36,4,Sunday,15,946,Neutral,Macro,False,False,2025,7,July,3,27,4683,1.9667,1.5444,17.9908,Average,1.5973,Late Night
POST_02294,2025-07-06 05:37:00,Facebook,Live,Gaming,5203,370,613,42505,247,168892,3.66,5,Sunday,25,520,Negative,Macro,True,True,2025,7,July,3,27,6433,4.6077,0.5811,15.1347,Good,3.0206,Late Night
POST_03340,2025-07-06 10:12:00,LinkedIn,Post,Entertainment,875,31,337,11236,262,300796,0.41,10,Sunday,15,93,Positive,Macro,True,False,2025,7,July,3,27,1505,0.6476,2.3318,13.3944,Low,1.0578,Morning
POST_00080,2025-07-06 23:44:00,Instagram,Carousel,Health,5856,263,212,9974,623,124552,5.08,23,Sunday,15,1726,Positive,Macro,True,False,2025,7,July,3,27,6954,5.6345,6.2462,69.7213,Good,5.5962,Night
POST_00701,2025-07-06 23:56:00,Facebook,Live,Education,527,395,898,1504,340,129385,1.41,23,Sunday,18,535,Negative,Macro,True,True,2025,7,July,3,27,2160,3.1,22.6064,143.617,Average,8.2759,Night
POST_02221,2025-07-07 01:32:00,LinkedIn,Document,Gaming,933,78,381,11982,150,465963,0.3,1,Monday,2,1981,Neutral,Macro,True,False,2025,7,July,3,28,1542,0.479,1.2519,12.8693,Low,0.6393,Late Night
POST_02292,2025-07-07 08:35:00,Twitter,Retweet,Lifestyle,4715,275,305,92246,84,35705,14.83,8,Monday,21,1041,Positive,Micro,True,False,2025,7,July,3,28,5379,17.308,0.0911,5.8311,Viral,11.1517,Morning
POST_01603,2025-07-07 08:42:00,Instagram,Photo,Fashion,9636,261,186,30993,963,275617,3.66,8,Monday,25,716,Negative,Macro,False,False,2025,7,July,3,28,11046,3.888,3.1072,35.6403,Good,3.5626,Morning
POST_00545,2025-07-07 08:51:00,Facebook,Post,Fashion,4383,236,340,27832,31,430797,1.15,8,Monday,29,1976,Positive,Macro,False,False,2025,7,July,3,28,4990,1.3637,0.1114,17.929,Average,0.9025,Morning
POST_01969,2025-07-07 23:18:00,Twitter,Tweet,Travel,1624,137,100,82014,378,370952,0.5,23,Monday,9,1003,Positive,Macro,True,False,2025,7,July,3,28,2239,0.5925,0.4609,2.73,Low,0.516,Night
POST_01923,2025-07-08 01:22:00,Facebook,Post,Business,673,141,369,70889,382,285583,0.41,1,Tuesday,18,1730,Neutral,Macro,True,False,2025,7,July,3,28,1565,0.722,0.5389,2.2077,Low,0.5423,Late Night
POST_02213,2025-07-08 01:54:00,Instagram,Reel,Business,3143,260,192,26549,985,293476,1.22,1,Tuesday,29,102,Neutral,Macro,True,True,2025,7,July,3,28,4580,1.4444,3.7101,17.2511,Average,2.0344,Late Night
POST_01626,2025-07-08 13:48:00,LinkedIn,Article,Fashion,1301,140,290,18119,181,302292,0.57,13,Tuesday,23,1323,Positive,Macro,True,True,2025,7,July,3,28,1912,0.8108,0.999,10.5525,Low,0.7709,Afternoon
POST_04856,2025-07-09 13:33:00,Instagram,Reel,Health,8468,367,57,42051,33,12892,68.97,13,Wednesday,28,81,Neutral,Micro,True,False,2025,7,July,3,28,8925,72.6984,0.0785,21.2242,Viral,49.4211,Afternoon
POST_00402,2025-07-09 14:26:00,YouTube,Community Post,Travel,2703,435,1148,39575,3212,340029,1.26,14,Wednesday,20,1656,Positive,Macro,True,False,2025,7,July,3,28,7498,2.0636,8.1162,18.9463,Average,3.5579,Afternoon
POST_01112,2025-07-09 20:03:00,Instagram,Photo,Food,550,130,53,8583,112,102826,0.71,20,Wednesday,1,545,Neutral,Macro,True,True,2025,7,July,3,28,845,0.9424,1.3049,9.845,Low,0.9582,Evening
POST_01909,2025-07-09 22:40:00,Twitter,Retweet,Gaming,665,291,724,84442,105,375662,0.45,22,Wednesday,19,1546,Positive,Macro,True,True,2025,7,July,3,28,1785,0.9101,0.1243,2.1139,Low,0.4903,Night
POST_04007,2025-07-10 08:00:00,Twitter,Thread,Health,4604,88,1792,43950,226,84008,7.72,8,Thursday,28,571,Neutral,Mid-tier,True,False,2025,7,July,3,28,6710,12.0892,0.5142,15.2673,Viral,6.869,Morning
